code,description,service
92978,Endoluminl ivus oct c 1st,Medicine
92979,Endoluminl ivus oct c ea,Medicine
92986,Revision of aortic valve,Medicine
92987,Revision of mitral valve,Medicine
92990,Revision of pulmonary valve,Medicine
92997,Pul art balloon repr percut,Medicine
92998,Pul art balloon repr percut,Medicine
93000,Electrocardiogram complete,Medicine
93005,Electrocardiogram tracing,Medicine
93010,Electrocardiogram report,Medicine
93015,Cardiovascular stress test,Medicine
93016,Cardiovascular stress test,Medicine
93017,Cardiovascular stress test,Medicine
93018,Cardiovascular stress test,Medicine
93024,Ergonovine provocation test,Medicine
93025,Microvolt t-wave assess,Medicine
93040,Rhythm ecg with report,Medicine
93041,Rhythm ecg tracing,Medicine
93042,Rhythm ecg report,Medicine
93050,Art pressure waveform analys,Medicine
93150,Therapy activation ipnss,Medicine
93151,Interrog&prgrmg ipnss,Medicine
93152,Interrog&prgrmg ipnss polysm,Medicine
93153,Interrog w/o prgrmg ipnss,Medicine
93224,Xtrnl ecg rec up to 48 hrs,Medicine
93225,Xtrnl ecg rec<48 hrs rec,Medicine
93226,Xtrnl ecg rec<48 hr scan a/r,Medicine
93227,Xtrnl ecg rec<48 hr r&i,Medicine
93228,Remote 30 day ecg rev/report,Medicine
93229,Remote 30 day ecg tech supp,Medicine
93241,Xtrnl ecg rec>48hr<7d,Medicine
93242,Ext ecg>48hr<7d recording,Medicine
93243,Ext ecg>48hr<7d scan a/r,Medicine
93244,Ext ecg>48hr<7d rev&interpj,Medicine
93245,Ext ecg>7d<15d rec scan a/r,Medicine
93246,Ext ecg>7d<15d recording,Medicine
93247,Ext ecg>7d<15d scan a/r,Medicine
93248,Ext ecg>7d<15d rev&interpj,Medicine
93260,Prgrmg dev eval impltbl sys,Medicine
93261,Interrogate subq defib,Medicine
93264,Rem mntr wrls p-art prs snr,Medicine
93268,Ecg record/review,Medicine
93270,Remote 30 day ecg rev/report,Medicine
93271,Ecg/monitoring and analysis,Medicine
93272,Ecg/review interpret only,Medicine
93278,Ecg/signal-averaged,Medicine
93279,Prgrmg dev eval pm/ldls pm,Medicine
93280,Pm device progr eval dual,Medicine
93281,Pm device progr eval multi,Medicine
93282,Prgrmg eval implantable dfb,Medicine
93283,Prgrmg eval implantable dfb,Medicine
93284,Prgrmg eval implantable dfb,Medicine
93285,Prgrmg dev eval scrms ip,Medicine
93286,Peri-px eval pm/ldls pm ip,Medicine
93287,Peri-px device eval & prgr,Medicine
93288,Interrog evl pm/ldls pm ip,Medicine
93289,Interrog device eval heart,Medicine
93290,Interrog dev eval icpms ip,Medicine
93291,Interrog dev eval scrms ip,Medicine
93292,Wcd device interrogate,Medicine
93293,Pm phone r-strip device eval,Medicine
93294,Rem interrog evl pm/ldls pm,Medicine
93295,Dev interrog remote 1/2/mlt,Medicine
93296,Rem interrog evl pm/ids,Medicine
93297,Rem interrog dev eval icpms,Medicine
93298,Rem interrog dev eval scrms,Medicine
93303,Echo transthoracic,Medicine
93304,Echo transthoracic,Medicine
93306,Tte w/doppler complete,Medicine
93307,Tte w/o doppler complete,Medicine
93308,Tte f-up or lmtd,Medicine
93312,Echo transesophageal,Medicine
93313,Echo transesophageal,Medicine
93314,Echo transesophageal,Medicine
93315,Echo transesophageal,Medicine
93316,Echo transesophageal,Medicine
93317,Echo transesophageal,Medicine
93318,Echo transesophageal intraop,Medicine
93319,3d echo img cgen car anomal,Medicine
93320,Doppler echo complete,Medicine
93321,Doppler echo f-up/lmtd std,Medicine
93325,Doppler echo color flow mapg,Medicine
93350,Stress tte only,Medicine
93351,Stress tte complete,Medicine
93352,Admin ecg contrast agent,Medicine
93355,Echo transesophageal (tee),Medicine
93356,Myocrd strain img spckl trck,Medicine
93451,Right heart cath,Medicine
93452,Left hrt cath w/ventrclgrphy,Medicine
93453,R&l hrt cath w/ventriclgrphy,Medicine
93454,Coronary artery angio s&i,Medicine
93455,Coronary art/grft angio s&i,Medicine
93456,R hrt coronary artery angio,Medicine
93457,R hrt art/grft angio,Medicine
93458,L hrt artery/ventricle angio,Medicine
93459,L hrt art/grft angio,Medicine
93460,R&l hrt art/ventricle angio,Medicine
93461,R&l hrt art/ventricle angio,Medicine
93462,L hrt cath trnsptl puncture,Medicine
93463,Drug admin & hemodynmic meas,Medicine
93464,Exercise w/hemodynamic meas,Medicine
93503,Insert/place heart catheter,Medicine
93505,Endomyocardial biopsy,Medicine
93563,Njx cgen car cth slctv c ang,Medicine
93564,Njx cgen car cath slctv opac,Medicine
93565,Njx car cth slctv lv/la ang,Medicine
93566,Njx car cth slctv rv/ra ang,Medicine
93567,Njx car cth sprvlv aortgrphy,Medicine
93568,Njx car cth nslc p-art angrp,Medicine
93569,Njx cth slct p-art angrp uni,Medicine
93571,Heart flow reserve measure,Medicine
93572,Heart flow reserve measure,Medicine
93573,Njx cath slct p-art angrp bi,Medicine
93574,Njx cath slct pulm vn angrph,Medicine
93575,Njx cath slct p angrph mapca,Medicine
93580,Transcath closure of asd,Medicine
93581,Transcath closure of vsd,Medicine
93582,Perq transcath closure pda,Medicine
93583,Perq transcath septal reduxn,Medicine
93584,Vngrph chd anom/persist svc,Medicine
93585,Vngrph chd azygs/hemiazygs,Medicine
93586,Vngrph chd coronary sinus,Medicine
93587,Vngrph chd vnvn cltrl at/abv,Medicine
93588,Vngrph chd vnvn cltrl below,Medicine
93590,Perq transcath cls mitral,Medicine
93591,Perq transcath cls aortic,Medicine
93592,Perq transcath closure each,Medicine
93593,R hrt cath chd nml nt cnj,Medicine
93594,R hrt cath chd abnl nt cnj,Medicine
93595,L hrt cath chd nm/abn nt cnj,Medicine
93596,R&l hrt cath chd nml nt cnj,Medicine
93597,R&l hrt cath chd abnl nt cnj,Medicine
93598,Car outp meas drg cath chd,Medicine
93600,Bundle of his recording,Medicine
93602,Intra-atrial recording,Medicine
93603,Right ventricular recording,Medicine
93609,Intra-vntr mapg tchycar site,Medicine
93610,Intra-atrial pacing,Medicine
93612,Intraventricular pacing,Medicine
93613,Intracardiac ephys 3d mapg,Medicine
93615,Esophageal recording,Medicine
93616,Esophageal recording w/pacg,Medicine
93618,Indctj arrhythmia elec pacg,Medicine
93619,Comprehensive ep evaluation,Medicine
93620,Comp ep evl r at ven pac&rec,Medicine
93621,Comp ep evl l pac&rec c sins,Medicine
93622,Comp ep eval l ventr pac&rec,Medicine
93623,Prgrmd stimj&pacg iv rx nfs,Medicine
93624,Ep f-up study pacg&rec,Medicine
93631,Ntraop epicar&endcar pac&map,Medicine
93640,Ep eval 1/2chmbr pacg cvdfb,Medicine
93641,Ep evl 1/2chmb pac cvdfb tst,Medicine
93642,Ep evl 1/2chmb trnsvns cvdfb,Medicine
93644,Ep eval subq impl dfb,Medicine
93650,Icar cath abltj av node func,Medicine
93653,Compre ep eval tx svt,Medicine
93654,Compre ep eval tx vt,Medicine
93655,Icar cath abltj dscrt arrhyt,Medicine
93656,Compre ep eval abltj atr fib,Medicine
93657,Tx l/r atrial fib addl,Medicine
93660,Tilt table evaluation,Medicine
93662,Intracardiac ecg (ice),Medicine
93668,Peripheral vascular rehab,Medicine
93701,Bioimpedance cv analysis,Medicine
93702,Bis xtracell fluid analysis,Medicine
93724,Elec alys antitchycar pm sys,Medicine
93740,Temperature gradient studies,Medicine
93745,Set-up cardiovert-defibrill,Medicine
93750,Interrogation vad in person,Medicine
93770,Determination venous press,Medicine
93784,Ambl bp mntr w/software,Medicine
93786,Ambl bp mntr w/sw rec only,Medicine
93788,Ambl bp mntr w/sw a/r,Medicine
93790,Ambl bp mntr w/sw i&r,Medicine
93792,Pt/caregiver traing home inr,Medicine
93793,Anticoag mgmt pt warfarin,Medicine
93797,Phys/qhp op car rhab wo ecg,Medicine
93798,Phys/qhp op car rhab w/ecg,Medicine
93799,Unlisted cv svc/procedure,Medicine
93880,Extracranial bilat study,Medicine
93882,Extracranial uni/ltd study,Medicine
93886,Intracranial complete study,Medicine
93888,Intracranial limited study,Medicine
93892,Tcd emboli detect w/o inj,Medicine
93893,Tcd std icr art ven-art shnt,Medicine
93895,Carotid intima atheroma eval,Medicine
93896,Vsrctv std tcd icr art compl,Medicine
93897,Emboli detcj wo iv mbubb njx,Medicine
93898,Ven-artl shunt det mbubb njx,Medicine
93922,Upr/l xtremity art 2 levels,Medicine
93923,Upr/lxtr art stdy 3+ lvls,Medicine
93924,Lwr xtr vasc stdy bilat,Medicine
93925,Lower extremity study,Medicine
93926,Lower extremity study,Medicine
93930,Upper extremity study,Medicine
93931,Upper extremity study,Medicine
93970,Extremity study,Medicine
93971,Extremity study,Medicine
93975,Vascular study,Medicine
93976,Vascular study,Medicine
93978,Vascular study,Medicine
93979,Vascular study,Medicine
93980,Penile vascular study,Medicine
93981,Penile vascular study,Medicine
93985,Dup-scan hemo compl bi std,Medicine
93986,Dup-scan hemo compl uni std,Medicine
93990,Doppler flow testing,Medicine
93998,Unlistd noninvas vasc dx std,Medicine
94002,Vent mgmt inpat init day,Medicine
94003,Vent mgmt inpat subq day,Medicine
94004,Vent mgmt nf per day,Medicine
94005,Home vent mgmt supervision,Medicine
94010,Breathing capacity test,Medicine
94011,Spirometry up to 2 yrs old,Medicine
94012,Spirmtry w/brnchdil inf-2 yr,Medicine
94013,Meas lung vol thru 2 yrs,Medicine
94014,Patient recorded spirometry,Medicine
94015,Patient recorded spirometry,Medicine
94016,Review patient spirometry,Medicine
94060,Evaluation of wheezing,Medicine
94070,Evaluation of wheezing,Medicine
94150,Vital capacity test,Medicine
94200,Lung function test (mbc/mvv),Medicine
94375,Respiratory flow volume loop,Medicine
94450,Hypoxia response curve,Medicine
94452,Hast w/report,Medicine
94453,Hast w/oxygen titrate,Medicine
94610,Surfactant admin thru tube,Medicine
94617,Exercise tst brncspsm w/ecg,Medicine
94618,Pulmonary stress testing,Medicine
94619,Exercise tst brncspsm wo ecg,Medicine
94621,Cardiopulm exercise testing,Medicine
94625,Phy/qhp op pulm rhb w/o mntr,Medicine
94626,Phy/qhp op pulm rhb w/mntr,Medicine
94640,Airway inhalation treatment,Medicine
94642,Aerosol inhalation treatment,Medicine
94644,Cbt 1st hour,Medicine
94645,Cbt each addl hour,Medicine
94660,Pos airway pressure cpap,Medicine
94662,Neg press ventilation cnp,Medicine
94664,Evaluate pt use of inhaler,Medicine
94667,Chest wall manipulation,Medicine
94668,Chest wall manipulation,Medicine
94669,Mechanical chest wall oscill,Medicine
94680,Exhaled air analysis o2,Medicine
94681,O2 uptk exp gas alys w/co2,Medicine
94690,O2 uptk exp gas alys rest,Medicine
94726,Pulm funct tst plethysmograp,Medicine
94727,Pulm function test by gas,Medicine
94728,Airwy resist by oscillometry,Medicine
94729,Co/membane diffuse capacity,Medicine
94760,Measure blood oxygen level,Medicine
94761,Measure blood oxygen level,Medicine
94762,Measure blood oxygen level,Medicine
94772,Breath recording infant,Medicine
94774,Ped home apnea rec compl,Medicine
94775,Ped home apnea rec hk-up,Medicine
94776,Ped home apnea rec downld,Medicine
94777,Ped home apnea rec report,Medicine
94780,Cars/bd tst inft-12mo 60 min,Medicine
94781,Cars/bd tst inft-12mo +30min,Medicine
94799,Unlisted pulmonary svc/px,Medicine
95004,Perq tests w/alrgnc xtrcs,Medicine
95012,Nitric oxide exp gas deter,Medicine
95017,All tstg perq&iq w/venoms,Medicine
95018,All tstg perq&iq drugs/biol,Medicine
95024,Iq tests w/allergenic xtrcs,Medicine
95027,Iq tsts seql&incrl airborne,Medicine
95028,Iq tsts allergy delayed rxn,Medicine
95044,Patch/application tests,Medicine
95052,Photo patch tests,Medicine
95056,Photo tests,Medicine
95060,Oph mucous membrane tests,Medicine
95065,Dir nsl mucous membrane test,Medicine
95070,Inhlj brncl challenge tstg,Medicine
95076,Ingest challenge ini 120 min,Medicine
95079,Ingest challenge addl 60 min,Medicine
95115,Immunotherapy one injection,Medicine
95117,Immunotherapy injections,Medicine
95120,Immunotherapy one injection,Medicine
95125,Immunotherapy 2/> injections,Medicine
95130,Immntx 1 sting insect,Medicine
95131,Immntx 2 sting insects,Medicine
95132,Immntx 3 sting insects,Medicine
95133,Immntx 4 sting insects,Medicine
95134,Immntx 5 sting insects,Medicine
95144,Antigen therapy services,Medicine
95145,Antigen therapy services,Medicine
95146,Antigen therapy services,Medicine
95147,Antigen therapy services,Medicine
95148,Antigen therapy services,Medicine
95149,Antigen therapy services,Medicine
95165,Antigen therapy services,Medicine
95170,Antigen therapy services,Medicine
95180,Rapid desensitization,Medicine
95199,Unlisted all/immlg svc/px,Medicine
95249,Cont gluc mntr pt prov eqp,Medicine
95250,Cont gluc mntr phys/qhp eqp,Medicine
95251,Cont gluc mntr analysis i&r,Medicine
95700,Eeg cont rec w/vid eeg tech,Medicine
95705,Eeg w/o vid 2-12 hr unmntr,Medicine
95706,Eeg wo vid 2-12hr intmt mntr,Medicine
95707,Eeg w/o vid 2-12hr cont mntr,Medicine
95708,Eeg wo vid ea 12-26hr unmntr,Medicine
95709,Eeg w/o vid ea 12-26hr intmt,Medicine
95710,Eeg w/o vid ea 12-26hr cont,Medicine
95711,Veeg 2-12 hr unmonitored,Medicine
95712,Veeg 2-12 hr intmt mntr,Medicine
95713,Veeg 2-12 hr cont mntr,Medicine
95714,Veeg ea 12-26 hr unmntr,Medicine
95715,Veeg ea 12-26hr intmt mntr,Medicine
95716,Veeg ea 12-26hr cont mntr,Medicine
95717,Eeg phys/qhp 2-12 hr w/o vid,Medicine
95718,Eeg phys/qhp 2-12 hr w/veeg,Medicine
95719,Eeg phys/qhp ea incr w/o vid,Medicine
95720,Eeg phy/qhp ea incr w/veeg,Medicine
95721,Eeg phy/qhp>36<60 hr w/o vid,Medicine
95722,Eeg phy/qhp>36<60 hr w/veeg,Medicine
95723,Eeg phy/qhp>60<84 hr w/o vid,Medicine
95724,Eeg phy/qhp>60<84 hr w/veeg,Medicine
95725,Eeg phy/qhp>84 hr w/o vid,Medicine
95726,Eeg phy/qhp>84 hr w/veeg,Medicine
95782,Polysom <6 yrs 4/> paramtrs,Medicine
95783,Polysom <6 yrs cpap/bilvl,Medicine
95800,Slp stdy unattended,Medicine
95801,Slp stdy unatnd w/anal,Medicine
95803,Actigraphy testing,Medicine
95805,Multiple sleep latency test,Medicine
95806,Sleep study unatt&resp efft,Medicine
95807,Sleep study attended,Medicine
95808,Polysom any age 1-3> param,Medicine
95810,Polysom 6/> yrs 4/> param,Medicine
95811,Polysom 6/>yrs cpap 4/> parm,Medicine
95812,Eeg 41-60 minutes,Medicine
95813,Eeg extnd mntr 61-119 min,Medicine
95816,Eeg awake and drowsy,Medicine
95819,Eeg awake and asleep,Medicine
95822,Eeg coma or sleep only,Medicine
95824,Eeg cerebral death only,Medicine
95829,Surgery electrocorticogram,Medicine
95830,Insert electrodes for eeg,Medicine
95836,Ecog impltd brn npgt <30 d,Medicine
95851,Range of motion measurements,Medicine
95852,Range of motion measurements,Medicine
95857,Cholinesterase challenge,Medicine
95860,Needle emg 1 extremity,Medicine
95861,Needle emg 2 extremities,Medicine
95863,Needle emg 3 extremities,Medicine
95864,Needle emg 4 extremities,Medicine
95865,Needle emg larynx,Medicine
95866,Needle emg hemidiaphragm,Medicine
95867,Ndl emg cranial nrv musc uni,Medicine
95868,Ndl emg cranial nrv musc bi,Medicine
95869,Ndl emg thrc paraspinal musc,Medicine
95870,Ndl emg lmtd std musc 1 xtr,Medicine
95872,Ndl emg single fiber eltrd,Medicine
95873,Guide nerv destr elec stim,Medicine
95874,Guide nerv destr needle emg,Medicine
95875,Limb exercise test,Medicine
95885,Musc tst done w/nerv tst lim,Medicine
95886,Musc test done w/n test comp,Medicine
95887,Musc tst done w/n tst nonext,Medicine
95905,Motor &/ sens nrve cndj test,Medicine
95907,Nvr cndj tst 1-2 studies,Medicine
95908,Nrv cndj tst 3-4 studies,Medicine
95909,Nrv cndj tst 5-6 studies,Medicine
95910,Nrv cndj test 7-8 studies,Medicine
95911,Nrv cndj test 9-10 studies,Medicine
95912,Nrv cndj test 11-12 studies,Medicine
95913,Nrv cndj test 13/> studies,Medicine
95919,Quan puplmtry phy/qhp uni/bi,Medicine
95921,Autonomic nrv parasym inervj,Medicine
95922,Autonomic nrv adrenrg inervj,Medicine
95923,Autonomic nrv syst funj test,Medicine
95924,Ans parasymp & symp w/tilt,Medicine
95925,Somatosensory testing,Medicine
95926,Somatosensory testing,Medicine
95927,Somatosensory testing,Medicine
95928,C motor evoked uppr limbs,Medicine
95929,C motor evoked lwr limbs,Medicine
95930,Visual ep test cns w/i&r,Medicine
95933,Blink reflex test,Medicine
95937,Neuromuscular junction test,Medicine
95938,Somatosensory testing,Medicine
95939,C motor evoked upr&lwr limbs,Medicine
95940,Ionm in operatng room 15 min,Medicine
95941,Ionm remote/>1 pt or per hr,Medicine
95954,Eeg monitoring/giving drugs,Medicine
95955,Eeg during surgery,Medicine
95957,Eeg digital analysis,Medicine
95958,Eeg monitoring/function test,Medicine
95961,Electrode stimulation brain,Medicine
95962,Electrode stim brain add-on,Medicine
95965,Meg spontaneous,Medicine
95966,Meg evoked single,Medicine
95967,Meg evoked each addl,Medicine
95970,Alys npgt w/o prgrmg,Medicine
95971,Alys smpl sp/pn npgt w/prgrm,Medicine
95972,Alys cplx sp/pn npgt w/prgrm,Medicine
95976,Alys smpl cn npgt prgrmg,Medicine
95977,Alys cplx cn npgt prgrmg,Medicine
95980,Io anal gast n-stim init,Medicine
95981,Io anal gast n-stim subsq,Medicine
95982,Io ga n-stim subsq w/reprog,Medicine
95983,Alys brn npgt prgrmg 15 min,Medicine
95984,Alys brn npgt prgrmg addl 15,Medicine
95990,Spin/brain pump refil & main,Medicine
95991,Spin/brain pump refil & main,Medicine
95992,Canalith repositioning proc,Medicine
95999,Unlisted neurological dx px,Medicine
96000,Motion analysis video/3d,Medicine
96001,Motion test w/ft press meas,Medicine
96002,Dynamic surface emg,Medicine
96004,Phys review of motion tests,Medicine
96020,Functional brain mapping,Medicine
96041,Genetic counseling svc ea 30,Medicine
96105,Assessment of aphasia,Medicine
96110,Developmental screen w/score,Medicine
96112,Devel tst phys/qhp 1st hr,Medicine
96113,Devel tst phys/qhp ea addl,Medicine
96116,Nubhvl xm phys/qhp 1st hr,Medicine
96121,Nubhvl xm phy/qhp ea addl hr,Medicine
96125,Cognitive test by hc pro,Medicine
96127,Brief emotional/behav assmt,Medicine
96130,Psycl tst eval phys/qhp 1st,Medicine
96131,Psycl tst eval phys/qhp ea,Medicine
96132,Nrpsyc tst eval phys/qhp 1st,Medicine
96133,Nrpsyc tst eval phys/qhp ea,Medicine
96136,Psycl/nrpsyc tst phy/qhp 1st,Medicine
96137,Psycl/nrpsyc tst phy/qhp ea,Medicine
96138,Psycl/nrpsyc tech 1st,Medicine
96139,Psycl/nrpsyc tst tech ea,Medicine
96146,Psycl/nrpsyc tst auto result,Medicine
96156,Hlth bhv assmt/reassessment,Medicine
