code,description,service
21002,"004material; any size; lined or unlined",
22001,"003Terminal device; hook or hand; heavy duty; mechanical; voluntary closing; any",
22002,"004material; any size; lined or unlined",
05001,"003Addition to terminal device; modifier wrist unit",
10001,"003Addition to terminal device; precision pinch device",
80001,"003Electric hand; switch or myoelectric controlled; independently articulating",
80002,"004digits; any grasp pattern or combination of grasp patterns; includes motor(s)",
81001,"003Automatic grasp feature; addition to upper limb electric prosthetic terminal",
81002,004device,
82001,"003Microprocessor control feature; addition to upper limb prosthetic terminal",
82002,004device,
83001,"003Replacement socket; below elbow/wrist disarticulation; molded to patient mode",
83002,004for use with or without external power,
84001,"003Replacement socket; above elbow/elbow disarticulation; molded to patient mode",
84002,004for use with or without external power,
85001,"003Replacement socket; shoulder disarticulation/interscapular thoracic; molded t",
85002,"004patient model; for use with or without external power",
90001,"003Addition to upper extremity prosthesis; glove for terminal device; any",
90002,"004material; prefabricated; includes fitting and adjustment",
95001,"003Addition to upper extremity prosthesis; glove for terminal device; any",
95002,"004material; custom fabricated",
00001,"003Hand restoration (casts; shading and measurements included); partial hand; wi",
00002,"004glove; thumb or one finger remaining",
05001,"003Hand restoration (casts; shading and measurements included); partial hand; wi",
05002,"004glove; multiple fingers remaining",
10001,"003Hand restoration (casts; shading and measurements included); partial hand; wi",
10002,"004glove; no fingers remaining",
15001,"003Hand restoration (shading; and measurements included); replacement glove for",
15002,004above,
20001,"003Wrist disarticulation; external power; self-suspended inner socket; removable",
20002,"004forearm shell; otto bock or equal; switch; cables; two batteries and one",
20003,"004charger; switch control of terminal device",
25001,"003Wrist disarticulation; external power; self-suspended inner socket; removable",
25002,"004forearm shell; otto bock or equal electrodes; cables; two batteries and one",
25003,"004charger; myoelectronic control of terminal device",
30001,"003Below elbow; external power; self-suspended inner socket; removable forearm",
30002,"004shell; otto bock or equal switch; cables; two batteries and one charger; swit",
30003,004control of terminal device,
35001,"003Below elbow; external power; self-suspended inner socket; removable forearm",
35002,"004shell; otto bock or equal electrodes; cables; two batteries and one charger;",
35003,004myoelectronic control of terminal device,
40001,"003Elbow disarticulation; external power; molded inner socket; removable humeral",
40002,"004shell; outside locking hinges; forearm; otto bock or equal switch; cables; tw",
40003,"004batteries and one charger; switch control of terminal device",
45001,"003Elbow disarticulation; external power; molded inner socket; removable humeral",
45002,"004shell; outside locking hinges; forearm; otto bock or equal electrodes; cables",
45003,"004two batteries and one charger; myoelectronic control of terminal device",
50001,"003Above elbow; external power; molded inner socket; removable humeral shell;",
50002,"004internal locking elbow; forearm; otto bock or equal switch; cables; two",
50003,"004batteries and one charger; switch control of terminal device",
55001,"003Above elbow; external power; molded inner socket; removable humeral shell;",
55002,"004internal locking elbow; forearm; otto bock or equal electrodes; cables; two",
55003,"004batteries and one charger; myoelectronic control of terminal device",
60001,"003Shoulder disarticulation; external power; molded inner socket; removable",
60002,"004shoulder shell; shoulder bulkhead; humeral section; mechanical elbow; forearm",
60003,"004otto bock or equal switch; cables; two batteries and one charger; switch",
60004,004control of terminal device,
65001,"003Shoulder disarticulation; external power; molded inner socket; removable",
65002,"004shoulder shell; shoulder bulkhead; humeral section; mechanical elbow; forearm",
65003,"004otto bock or equal electrodes; cables; two batteries and one charger;",
65004,004myoelectronic control of terminal device,
70001,"003Interscapular-thoracic; external power; molded inner socket; removable should",
70002,"004shell; shoulder bulkhead; humeral section; mechanical elbow; forearm; otto bo",
70003,"004or equal switch; cables; two batteries and one charger; switch control of",
70004,004terminal device,
75001,"003Interscapular-thoracic; external power; molded inner socket; removable should",
75002,"004shell; shoulder bulkhead; humeral section; mechanical elbow; forearm; otto bo",
75003,"004or equal electrodes; cables; two batteries and one charger; myoelectronic",
75004,004control of terminal device,
07001,"003Electric hand; switch or myoelectric controlled; adult",
08001,"003Electric hand; switch or myoelectric; controlled; pediatric",
09001,"003Electric hook; switch or myoelectric controlled; adult",
40001,"003Prehensile actuator; switch controlled",
45001,"003Electric hook; switch or myoelectric controlled; pediatric",
70001,"003Electronic elbow; hosmer or equal; switch controlled",
80001,"003Electronic elbow; microprocessor sequential control of elbow and terminal dev",
81001,"003Electronic elbow; microprocessor simultaneous control of elbow and terminal",
81002,004device,
85001,"003Electronic elbow; adolescent; variety village or equal; switch controlled",
86001,"003Electronic elbow; child; variety village or equal; switch controlled",
90001,"003Electronic elbow; adolescent; variety village or equal; myoelectronically",
90002,004controlled,
91001,"003Electronic elbow; child; variety village or equal; myoelectronically controll",
59001,"003Electronic wrist rotator; any type",
60001,"003Electronic wrist rotator; otto bock or equal",
61001,"003Electronic wrist rotator; for utah arm",
60001,"003Six volt battery; each",
62001,"003Battery charger; six volt; each",
64001,"003Twelve volt battery; each",
66001,"003Battery charger; twelve volt; each",
67001,"003Lithium ion battery; rechargeable; replacement",
68001,"003Lithium ion battery charger; replacement only",
00001,"003Addition to upper extremity prosthesis; below elbow/wrist disarticulation;",
00002,"004ultralight material (titanium; carbon fiber or equal)",
01001,"003Addition to upper extremity prosthesis; above elbow disarticulation; ultralig",
01002,"004material (titanium; carbon fiber or equal)",
02001,"003Addition to upper extremity prosthesis; shoulder disarticulation/interscapula",
02002,"004thoracic; ultralight material (titanium; carbon fiber or equal)",
03001,"003Addition to upper extremity prosthesis; below elbow/wrist disarticulation;",
03002,004acrylic material,
04001,"003Addition to upper extremity prosthesis; above elbow disarticulation; acrylic",
04002,004material,
05001,"003Addition to upper extremity prosthesis; shoulder disarticulation/interscapula",
05002,"004thoracic; acrylic material",
06001,"003Addition to upper extremity prosthesis; user adjustable; mechanical; residual",
06002,004limb volume management system (with or without lamination kit),
99001,"003Upper extremity prosthesis; not otherwise specified",
10001,"003Repair of prosthetic device; repair or replace minor parts",
20001,"003Repair prosthetic device; labor component; per 15 minutes",
00001,"003Prosthetic donning sleeve; any material; each",
00001,"003Gasket or seal; for use with prosthetic socket insert; any type; each",
00001,003Male vacuum erection system,
02001,"003Tension ring; for vacuum erection device; any type; replacement only; each",
00001,"003Breast prosthesis; mastectomy bra; without integrated breast prosthesis form;",
00002,"004any size; any type",
01001,"003Breast prosthesis; mastectomy bra; with integrated breast prosthesis form;",
01002,"004unilateral; any size; any type",
02001,"003Breast prosthesis; mastectomy bra; with integrated breast prosthesis form;",
02002,"004bilateral; any size; any type",
10001,"003Breast prosthesis; mastectomy sleeve",
15001,"003External breast prosthesis garment; with mastectomy form; post mastectomy",
20001,"003Breast prosthesis; mastectomy form",
30001,"003Breast prosthesis; silicone or equal; without integral adhesive",
31001,"003Breast prosthesis; silicone or equal; with integral adhesive",
32001,"003Nipple prosthesis; prefabricated; reusable; any type; each",
33001,"003Nipple prosthesis; custom fabricated; reusable; any material; any type; each",
35001,"003Custom breast prosthesis; post mastectomy; molded to patient model",
39001,"003Breast prosthesis; not otherwise specified",
40001,"003Nasal prosthesis; provided by a non-physician",
41001,"003Midfacial prosthesis; provided by a non-physician",
42001,"003Orbital prosthesis; provided by a non-physician",
