diagnosis_code,description,severity_level,service
S72.102P,"Unspecified trochanteric fracture of left femur, subsequent encounter for closed fracture with malunion",CC,Injury/Poisoning
S72.102Q,"Unspecified trochanteric fracture of left femur, subsequent encounter for open fracture type I or II with malunion",CC,Injury/Poisoning
S72.102R,"Unspecified trochanteric fracture of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",CC,Injury/Poisoning
S72.109K,"Unspecified trochanteric fracture of unspecified femur, subsequent encounter for closed fracture with nonunion",CC,Injury/Poisoning
S72.109M,"Unspecified trochanteric fracture of unspecified femur, subsequent encounter for open fracture type I or II with nonunion",CC,Injury/Poisoning
S72.109N,"Unspecified trochanteric fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",CC,Injury/Poisoning
S72.109P,"Unspecified trochanteric fracture of unspecified femur, subsequent encounter for closed fracture with malunion",CC,Injury/Poisoning
S72.109Q,"Unspecified trochanteric fracture of unspecified femur, subsequent encounter for open fracture type I or II with malunion",CC,Injury/Poisoning
S72.109R,"Unspecified trochanteric fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",CC,Injury/Poisoning
S72.111K,"Displaced fracture of greater trochanter of right femur, subsequent encounter for closed fracture with nonunion",CC,Injury/Poisoning
S72.111M,"Displaced fracture of greater trochanter of right femur, subsequent encounter for open fracture type I or II with nonunion",CC,Injury/Poisoning
S72.111N,"Displaced fracture of greater trochanter of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",CC,Injury/Poisoning
S72.111P,"Displaced fracture of greater trochanter of right femur, subsequent encounter for closed fracture with malunion",CC,Injury/Poisoning
S72.111Q,"Displaced fracture of greater trochanter of right femur, subsequent encounter for open fracture type I or II with malunion",CC,Injury/Poisoning
S72.111R,"Displaced fracture of greater trochanter of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",CC,Injury/Poisoning
S72.112K,"Displaced fracture of greater trochanter of left femur, subsequent encounter for closed fracture with nonunion",CC,Injury/Poisoning
S72.112M,"Displaced fracture of greater trochanter of left femur, subsequent encounter for open fracture type I or II with nonunion",CC,Injury/Poisoning
S72.112N,"Displaced fracture of greater trochanter of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",CC,Injury/Poisoning
S72.112P,"Displaced fracture of greater trochanter of left femur, subsequent encounter for closed fracture with malunion",CC,Injury/Poisoning
S72.112Q,"Displaced fracture of greater trochanter of left femur, subsequent encounter for open fracture type I or II with malunion",CC,Injury/Poisoning
S72.112R,"Displaced fracture of greater trochanter of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",CC,Injury/Poisoning
S72.113K,"Displaced fracture of greater trochanter of unspecified femur, subsequent encounter for closed fracture with nonunion",CC,Injury/Poisoning
S72.113M,"Displaced fracture of greater trochanter of unspecified femur, subsequent encounter for open fracture type I or II with nonunion",CC,Injury/Poisoning
S72.113N,"Displaced fracture of greater trochanter of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",CC,Injury/Poisoning
S72.113P,"Displaced fracture of greater trochanter of unspecified femur, subsequent encounter for closed fracture with malunion",CC,Injury/Poisoning
S72.113Q,"Displaced fracture of greater trochanter of unspecified femur, subsequent encounter for open fracture type I or II with malunion",CC,Injury/Poisoning
S72.113R,"Displaced fracture of greater trochanter of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",CC,Injury/Poisoning
S72.114K,"Nondisplaced fracture of greater trochanter of right femur, subsequent encounter for closed fracture with nonunion",CC,Injury/Poisoning
S72.114M,"Nondisplaced fracture of greater trochanter of right femur, subsequent encounter for open fracture type I or II with nonunion",CC,Injury/Poisoning
S72.114N,"Nondisplaced fracture of greater trochanter of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",CC,Injury/Poisoning
S72.114P,"Nondisplaced fracture of greater trochanter of right femur, subsequent encounter for closed fracture with malunion",CC,Injury/Poisoning
S72.114Q,"Nondisplaced fracture of greater trochanter of right femur, subsequent encounter for open fracture type I or II with malunion",CC,Injury/Poisoning
S72.114R,"Nondisplaced fracture of greater trochanter of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",CC,Injury/Poisoning
S72.115K,"Nondisplaced fracture of greater trochanter of left femur, subsequent encounter for closed fracture with nonunion",CC,Injury/Poisoning
S72.115M,"Nondisplaced fracture of greater trochanter of left femur, subsequent encounter for open fracture type I or II with nonunion",CC,Injury/Poisoning
S72.115N,"Nondisplaced fracture of greater trochanter of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",CC,Injury/Poisoning
S72.115P,"Nondisplaced fracture of greater trochanter of left femur, subsequent encounter for closed fracture with malunion",CC,Injury/Poisoning
S72.115Q,"Nondisplaced fracture of greater trochanter of left femur, subsequent encounter for open fracture type I or II with malunion",CC,Injury/Poisoning
S72.115R,"Nondisplaced fracture of greater trochanter of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",CC,Injury/Poisoning
S72.116K,"Nondisplaced fracture of greater trochanter of unspecified femur, subsequent encounter for closed fracture with nonunion",CC,Injury/Poisoning
S72.116M,"Nondisplaced fracture of greater trochanter of unspecified femur, subsequent encounter for open fracture type I or II with nonunion",CC,Injury/Poisoning
S72.116N,"Nondisplaced fracture of greater trochanter of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",CC,Injury/Poisoning
S72.116P,"Nondisplaced fracture of greater trochanter of unspecified femur, subsequent encounter for closed fracture with malunion",CC,Injury/Poisoning
S72.116Q,"Nondisplaced fracture of greater trochanter of unspecified femur, subsequent encounter for open fracture type I or II with malunion",CC,Injury/Poisoning
S72.116R,"Nondisplaced fracture of greater trochanter of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",CC,Injury/Poisoning
S72.121K,"Displaced fracture of lesser trochanter of right femur, subsequent encounter for closed fracture with nonunion",CC,Injury/Poisoning
S72.121M,"Displaced fracture of lesser trochanter of right femur, subsequent encounter for open fracture type I or II with nonunion",CC,Injury/Poisoning
S72.121N,"Displaced fracture of lesser trochanter of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",CC,Injury/Poisoning
S72.121P,"Displaced fracture of lesser trochanter of right femur, subsequent encounter for closed fracture with malunion",CC,Injury/Poisoning
S72.121Q,"Displaced fracture of lesser trochanter of right femur, subsequent encounter for open fracture type I or II with malunion",CC,Injury/Poisoning
S72.121R,"Displaced fracture of lesser trochanter of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",CC,Injury/Poisoning
S72.122K,"Displaced fracture of lesser trochanter of left femur, subsequent encounter for closed fracture with nonunion",CC,Injury/Poisoning
S72.122M,"Displaced fracture of lesser trochanter of left femur, subsequent encounter for open fracture type I or II with nonunion",CC,Injury/Poisoning
S72.122N,"Displaced fracture of lesser trochanter of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",CC,Injury/Poisoning
S72.122P,"Displaced fracture of lesser trochanter of left femur, subsequent encounter for closed fracture with malunion",CC,Injury/Poisoning
S72.122Q,"Displaced fracture of lesser trochanter of left femur, subsequent encounter for open fracture type I or II with malunion",CC,Injury/Poisoning
S72.122R,"Displaced fracture of lesser trochanter of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",CC,Injury/Poisoning
S72.123K,"Displaced fracture of lesser trochanter of unspecified femur, subsequent encounter for closed fracture with nonunion",CC,Injury/Poisoning
S72.123M,"Displaced fracture of lesser trochanter of unspecified femur, subsequent encounter for open fracture type I or II with nonunion",CC,Injury/Poisoning
S72.123N,"Displaced fracture of lesser trochanter of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",CC,Injury/Poisoning
S72.123P,"Displaced fracture of lesser trochanter of unspecified femur, subsequent encounter for closed fracture with malunion",CC,Injury/Poisoning
S72.123Q,"Displaced fracture of lesser trochanter of unspecified femur, subsequent encounter for open fracture type I or II with malunion",CC,Injury/Poisoning
S72.123R,"Displaced fracture of lesser trochanter of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",CC,Injury/Poisoning
S72.124K,"Nondisplaced fracture of lesser trochanter of right femur, subsequent encounter for closed fracture with nonunion",CC,Injury/Poisoning
S72.124M,"Nondisplaced fracture of lesser trochanter of right femur, subsequent encounter for open fracture type I or II with nonunion",CC,Injury/Poisoning
S72.124N,"Nondisplaced fracture of lesser trochanter of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",CC,Injury/Poisoning
S72.124P,"Nondisplaced fracture of lesser trochanter of right femur, subsequent encounter for closed fracture with malunion",CC,Injury/Poisoning
S72.124Q,"Nondisplaced fracture of lesser trochanter of right femur, subsequent encounter for open fracture type I or II with malunion",CC,Injury/Poisoning
S72.124R,"Nondisplaced fracture of lesser trochanter of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",CC,Injury/Poisoning
S72.125K,"Nondisplaced fracture of lesser trochanter of left femur, subsequent encounter for closed fracture with nonunion",CC,Injury/Poisoning
S72.125M,"Nondisplaced fracture of lesser trochanter of left femur, subsequent encounter for open fracture type I or II with nonunion",CC,Injury/Poisoning
S72.125N,"Nondisplaced fracture of lesser trochanter of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",CC,Injury/Poisoning
S72.125P,"Nondisplaced fracture of lesser trochanter of left femur, subsequent encounter for closed fracture with malunion",CC,Injury/Poisoning
S72.125Q,"Nondisplaced fracture of lesser trochanter of left femur, subsequent encounter for open fracture type I or II with malunion",CC,Injury/Poisoning
S72.125R,"Nondisplaced fracture of lesser trochanter of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",CC,Injury/Poisoning
